Effective Radius [µm], Depth [m], IWC [g/m³], SW RF [W/m²]
4.095871e+00,7.377567e+01,2.264379e-03,-5.748100e+00
3.890898e+00,7.061647e+01,2.027995e-03,-4.961300e+00
3.657015e+00,6.669022e+01,1.782960e-03,-4.143500e+00
3.396447e+00,6.185099e+01,1.540108e-03,-3.344200e+00
3.109466e+00,5.586203e+01,1.308471e-03,-2.602400e+00
2.791310e+00,4.829751e+01,1.094770e-03,-1.911900e+00
2.421350e+00,3.823341e+01,9.027203e-04,-1.303700e+00
1.871590e+00,2.253884e+01,7.071704e-04,-7.016000e-01
2.270737e+00,2.601645e+01,6.959690e-04,-7.533000e-01
2.937785e+00,4.413261e+01,8.884602e-04,-1.443800e+00
3.386655e+00,5.574954e+01,1.077479e-03,-2.141800e+00
3.772671e+00,6.448123e+01,1.287808e-03,-2.872600e+00
4.120865e+00,7.139425e+01,1.515791e-03,-3.704000e+00
4.437012e+00,7.698014e+01,1.754812e-03,-4.609400e+00
4.720782e+00,8.151219e+01,1.995983e-03,-5.548400e+00
4.969476e+00,8.515883e+01,2.228639e-03,-6.401100e+00
5.179551e+00,8.803015e+01,2.441082e-03,-7.067200e+00
5.347395e+00,9.020024e+01,2.621542e-03,-7.565300e+00
5.469808e+00,9.171887e+01,2.759277e-03,-7.980300e+00
5.544304e+00,9.261809e+01,2.845659e-03,-8.221800e+00
5.569315e+00,9.291590e+01,2.875099e-03,-8.276400e+00
5.544304e+00,9.261809e+01,2.845659e-03,-8.221800e+00
5.469808e+00,9.171887e+01,2.759277e-03,-7.980300e+00
5.347395e+00,9.020024e+01,2.621542e-03,-7.565300e+00
5.179551e+00,8.803015e+01,2.441082e-03,-7.067200e+00
4.969476e+00,8.515883e+01,2.228639e-03,-6.401100e+00
4.720782e+00,8.151219e+01,1.995983e-03,-5.548400e+00
4.437012e+00,7.698014e+01,1.754812e-03,-4.609400e+00
4.120865e+00,7.139425e+01,1.515791e-03,-3.704000e+00
3.772671e+00,6.448123e+01,1.287808e-03,-2.872600e+00
3.386655e+00,5.574954e+01,1.077479e-03,-2.141800e+00
2.937785e+00,4.413261e+01,8.884602e-04,-1.443800e+00
2.270737e+00,2.601645e+01,6.959690e-04,-7.533000e-01
2.651370e+00,2.989955e+01,6.896768e-04,-8.294000e-01
3.430244e+00,5.071963e+01,8.804370e-04,-1.616500e+00
3.954359e+00,6.407046e+01,1.067750e-03,-2.380400e+00
4.405084e+00,7.410539e+01,1.276180e-03,-3.232400e+00
4.811646e+00,8.205022e+01,1.502106e-03,-4.170700e+00
5.180790e+00,8.846983e+01,1.738970e-03,-5.026400e+00
5.512129e+00,9.367832e+01,1.977964e-03,-5.788900e+00
5.802513e+00,9.786924e+01,2.208521e-03,-6.427600e+00
6.047803e+00,1.011691e+02,2.419047e-03,-6.965600e+00
6.243785e+00,1.036631e+02,2.597878e-03,-7.443900e+00
6.386718e+00,1.054084e+02,2.734370e-03,-7.718400e+00
6.473702e+00,1.064418e+02,2.819974e-03,-7.911900e+00
6.502905e+00,1.067841e+02,2.849148e-03,-8.023000e+00
6.473702e+00,1.064418e+02,2.819974e-03,-7.911900e+00
6.386718e+00,1.054084e+02,2.734370e-03,-7.718400e+00
6.243785e+00,1.036631e+02,2.597878e-03,-7.443900e+00
6.047803e+00,1.011691e+02,2.419047e-03,-6.965600e+00
5.802513e+00,9.786924e+01,2.208521e-03,-6.427600e+00
5.512129e+00,9.367832e+01,1.977964e-03,-5.788900e+00
5.180790e+00,8.846983e+01,1.738970e-03,-5.026400e+00
4.811646e+00,8.205022e+01,1.502106e-03,-4.170700e+00
4.405084e+00,7.410539e+01,1.276180e-03,-3.232400e+00
3.954359e+00,6.407046e+01,1.067750e-03,-2.380400e+00
3.430244e+00,5.071963e+01,8.804370e-04,-1.616500e+00
2.651370e+00,2.989955e+01,6.896768e-04,-8.294000e-01
3.024014e+00,3.409228e+01,6.851214e-04,-9.065000e-01
3.912363e+00,5.783192e+01,8.746251e-04,-1.790400e+00
4.510141e+00,7.305490e+01,1.060702e-03,-2.653000e+00
5.024216e+00,8.449700e+01,1.267757e-03,-3.587600e+00
5.487920e+00,9.355591e+01,1.492191e-03,-4.377700e+00
5.908948e+00,1.008757e+02,1.727492e-03,-5.078300e+00
6.286857e+00,1.068146e+02,1.964909e-03,-5.731500e+00
6.618055e+00,1.115932e+02,2.193945e-03,-6.308500e+00
6.897821e+00,1.153558e+02,2.403081e-03,-6.732900e+00
7.121347e+00,1.181995e+02,2.580733e-03,-7.100300e+00
7.284370e+00,1.201896e+02,2.716324e-03,-7.352300e+00
7.383580e+00,1.213679e+02,2.801363e-03,-7.489100e+00
7.416888e+00,1.217582e+02,2.830344e-03,-7.573500e+00
7.383580e+00,1.213679e+02,2.801363e-03,-7.489100e+00
7.284370e+00,1.201896e+02,2.716324e-03,-7.352300e+00
7.121347e+00,1.181995e+02,2.580733e-03,-7.100300e+00
6.897821e+00,1.153558e+02,2.403081e-03,-6.732900e+00
6.618055e+00,1.115932e+02,2.193945e-03,-6.308500e+00
6.286857e+00,1.068146e+02,1.964909e-03,-5.731500e+00
5.908948e+00,1.008757e+02,1.727492e-03,-5.078300e+00
5.487920e+00,9.355591e+01,1.492191e-03,-4.377700e+00
5.024216e+00,8.449700e+01,1.267757e-03,-3.587600e+00
4.510141e+00,7.305490e+01,1.060702e-03,-2.653000e+00
3.912363e+00,5.783192e+01,8.746251e-04,-1.790400e+00
3.024014e+00,3.409228e+01,6.851214e-04,-9.065000e-01
3.396389e+00,3.864687e+01,6.811527e-04,-1.003800e+00
4.394130e+00,6.555802e+01,8.695601e-04,-1.990000e+00
5.065519e+00,8.281471e+01,1.054560e-03,-2.933600e+00
5.642898e+00,9.578544e+01,1.260415e-03,-3.681000e+00
6.163703e+00,1.060546e+02,1.483550e-03,-4.373800e+00
6.636576e+00,1.143523e+02,1.717489e-03,-4.998500e+00
7.061021e+00,1.210846e+02,1.953531e-03,-5.559700e+00
7.433002e+00,1.265016e+02,2.181241e-03,-6.033500e+00
7.747219e+00,1.307669e+02,2.389166e-03,-6.538600e+00
7.998270e+00,1.339905e+02,2.565789e-03,-6.982000e+00
8.181368e+00,1.362464e+02,2.700596e-03,-7.303400e+00
8.292795e+00,1.375821e+02,2.785142e-03,-7.540800e+00
8.330204e+00,1.380245e+02,2.813956e-03,-7.587300e+00
8.292795e+00,1.375821e+02,2.785142e-03,-7.540800e+00
8.181368e+00,1.362464e+02,2.700596e-03,-7.303400e+00
7.998270e+00,1.339905e+02,2.565789e-03,-6.982000e+00
7.747219e+00,1.307669e+02,2.389166e-03,-6.538600e+00
7.433002e+00,1.265016e+02,2.181241e-03,-6.033500e+00
7.061021e+00,1.210846e+02,1.953531e-03,-5.559700e+00
6.636576e+00,1.143523e+02,1.717489e-03,-4.998500e+00
6.163703e+00,1.060546e+02,1.483550e-03,-4.373800e+00
5.642898e+00,9.578544e+01,1.260415e-03,-3.681000e+00
5.065519e+00,8.281471e+01,1.054560e-03,-2.933600e+00
4.394130e+00,6.555802e+01,8.695601e-04,-1.990000e+00
3.396389e+00,3.864687e+01,6.811527e-04,-1.003800e+00
3.774438e+00,4.364916e+01,6.773105e-04,-1.100100e+00
4.883239e+00,7.404358e+01,8.646560e-04,-2.187500e+00
5.629360e+00,9.353391e+01,1.048612e-03,-3.009000e+00
6.271006e+00,1.081835e+02,1.253307e-03,-3.691100e+00
6.849782e+00,1.197818e+02,1.475184e-03,-4.330100e+00
7.375291e+00,1.291536e+02,1.707803e-03,-4.846600e+00
7.846981e+00,1.367573e+02,1.942514e-03,-5.480800e+00
8.260368e+00,1.428754e+02,2.168940e-03,-6.089500e+00
8.609559e+00,1.476928e+02,2.375693e-03,-6.619400e+00
8.888555e+00,1.513336e+02,2.551320e-03,-7.009100e+00
9.092034e+00,1.538815e+02,2.685366e-03,-7.331800e+00
9.215864e+00,1.553902e+02,2.769436e-03,-7.491200e+00
9.257437e+00,1.558898e+02,2.798087e-03,-7.575700e+00
9.215864e+00,1.553902e+02,2.769436e-03,-7.491200e+00
9.092034e+00,1.538815e+02,2.685366e-03,-7.331800e+00
8.888555e+00,1.513336e+02,2.551320e-03,-7.009100e+00
8.609559e+00,1.476928e+02,2.375693e-03,-6.619400e+00
8.260368e+00,1.428754e+02,2.168940e-03,-6.089500e+00
7.846981e+00,1.367573e+02,1.942514e-03,-5.480800e+00
7.375291e+00,1.291536e+02,1.707803e-03,-4.846600e+00
6.849782e+00,1.197818e+02,1.475184e-03,-4.330100e+00
6.271006e+00,1.081835e+02,1.253307e-03,-3.691100e+00
5.629360e+00,9.353391e+01,1.048612e-03,-3.009000e+00
4.883239e+00,7.404358e+01,8.646560e-04,-2.187500e+00
3.774438e+00,4.364916e+01,6.773105e-04,-1.100100e+00
4.162918e+00,4.919994e+01,6.733123e-04,-1.195000e+00
5.385842e+00,8.345956e+01,8.595524e-04,-2.284000e+00
6.208757e+00,1.054284e+02,1.042423e-03,-3.020900e+00
6.916444e+00,1.219410e+02,1.245909e-03,-3.666700e+00
7.554790e+00,1.350143e+02,1.466477e-03,-4.205800e+00
8.134386e+00,1.455778e+02,1.697723e-03,-4.925600e+00
8.654624e+00,1.541484e+02,1.931049e-03,-5.552700e+00
9.110559e+00,1.610446e+02,2.156138e-03,-6.120600e+00
9.495690e+00,1.664746e+02,2.361671e-03,-6.572300e+00
9.803402e+00,1.705785e+02,2.536261e-03,-6.969800e+00
1.002782e+01,1.734503e+02,2.669516e-03,-7.201500e+00
1.016440e+01,1.751509e+02,2.753090e-03,-7.416300e+00
1.021025e+01,1.757141e+02,2.781572e-03,-7.502000e+00
1.016440e+01,1.751509e+02,2.753090e-03,-7.416300e+00
1.002782e+01,1.734503e+02,2.669516e-03,-7.201500e+00
9.803402e+00,1.705785e+02,2.536261e-03,-6.969800e+00
9.495690e+00,1.664746e+02,2.361671e-03,-6.572300e+00
9.110559e+00,1.610446e+02,2.156138e-03,-6.120600e+00
8.654624e+00,1.541484e+02,1.931049e-03,-5.552700e+00
8.134386e+00,1.455778e+02,1.697723e-03,-4.925600e+00
7.554790e+00,1.350143e+02,1.466477e-03,-4.205800e+00
6.916444e+00,1.219410e+02,1.245909e-03,-3.666700e+00
6.208757e+00,1.054284e+02,1.042423e-03,-3.020900e+00
5.385842e+00,8.345956e+01,8.595524e-04,-2.284000e+00
4.162918e+00,4.919994e+01,6.733123e-04,-1.195000e+00
4.566046e+00,5.541140e+01,6.690456e-04,-1.308300e+00
5.907396e+00,9.399627e+01,8.541058e-04,-2.347500e+00
6.810000e+00,1.187387e+02,1.035817e-03,-3.035900e+00
7.586218e+00,1.373360e+02,1.238015e-03,-3.586400e+00
8.286381e+00,1.520597e+02,1.457184e-03,-4.315000e+00
8.922103e+00,1.639569e+02,1.686965e-03,-4.984000e+00
9.492721e+00,1.736095e+02,1.918813e-03,-5.582300e+00
9.992807e+00,1.813764e+02,2.142476e-03,-6.050800e+00
1.041523e+01,1.874919e+02,2.346706e-03,-6.574900e+00
1.075274e+01,1.921139e+02,2.520190e-03,-7.011900e+00
1.099890e+01,1.953483e+02,2.652601e-03,-7.312300e+00
1.114870e+01,1.972636e+02,2.735645e-03,-7.502000e+00
1.119899e+01,1.978978e+02,2.763947e-03,-7.578100e+00
1.114870e+01,1.972636e+02,2.735645e-03,-7.502000e+00
1.099890e+01,1.953483e+02,2.652601e-03,-7.312300e+00
1.075274e+01,1.921139e+02,2.520190e-03,-7.011900e+00
1.041523e+01,1.874919e+02,2.346706e-03,-6.574900e+00
9.992807e+00,1.813764e+02,2.142476e-03,-6.050800e+00
9.492721e+00,1.736095e+02,1.918813e-03,-5.582300e+00
8.922103e+00,1.639569e+02,1.686965e-03,-4.984000e+00
8.286381e+00,1.520597e+02,1.457184e-03,-4.315000e+00
7.586218e+00,1.373360e+02,1.238015e-03,-3.586400e+00
6.810000e+00,1.187387e+02,1.035817e-03,-3.035900e+00
5.907396e+00,9.399627e+01,8.541058e-04,-2.347500e+00
4.566046e+00,5.541140e+01,6.690456e-04,-1.308300e+00
4.987457e+00,6.240759e+01,6.643673e-04,-1.439400e+00
6.452604e+00,1.058642e+02,8.481336e-04,-2.378800e+00
7.438513e+00,1.337305e+02,1.028575e-03,-2.980900e+00
8.286370e+00,1.546759e+02,1.229358e-03,-3.706300e+00
9.051152e+00,1.712587e+02,1.446995e-03,-4.376100e+00
9.745547e+00,1.846579e+02,1.675170e-03,-4.993400e+00
1.036883e+01,1.955293e+02,1.905396e-03,-5.604000e+00
1.091507e+01,2.042768e+02,2.127495e-03,-6.170600e+00
1.137648e+01,2.111644e+02,2.330297e-03,-6.664800e+00
1.174514e+01,2.163700e+02,2.502569e-03,-7.042200e+00
1.201402e+01,2.200128e+02,2.634054e-03,-7.326900e+00
1.217764e+01,2.221699e+02,2.716517e-03,-7.484500e+00
1.223257e+01,2.228842e+02,2.744621e-03,-7.547800e+00
1.217764e+01,2.221699e+02,2.716517e-03,-7.484500e+00
1.201402e+01,2.200128e+02,2.634054e-03,-7.326900e+00
1.174514e+01,2.163700e+02,2.502569e-03,-7.042200e+00
1.137648e+01,2.111644e+02,2.330297e-03,-6.664800e+00
1.091507e+01,2.042768e+02,2.127495e-03,-6.170600e+00
1.036883e+01,1.955293e+02,1.905396e-03,-5.604000e+00
9.745547e+00,1.846579e+02,1.675170e-03,-4.993400e+00
9.051152e+00,1.712587e+02,1.446995e-03,-4.376100e+00
8.286370e+00,1.546759e+02,1.229358e-03,-3.706300e+00
7.438513e+00,1.337305e+02,1.028575e-03,-2.980900e+00
6.452604e+00,1.058642e+02,8.481336e-04,-2.378800e+00
4.987457e+00,6.240759e+01,6.643673e-04,-1.439400e+00
5.430537e+00,7.032539e+01,6.591858e-04,-1.495600e+00
7.025847e+00,1.192954e+02,8.415190e-04,-2.368400e+00
8.099342e+00,1.506973e+02,1.020553e-03,-3.063800e+00
9.022522e+00,1.743000e+02,1.219770e-03,-3.761500e+00
9.855246e+00,1.929867e+02,1.435710e-03,-4.388600e+00
1.061133e+01,2.080860e+02,1.662105e-03,-5.055200e+00
1.128998e+01,2.203366e+02,1.890536e-03,-5.674800e+00
1.188475e+01,2.301939e+02,2.110903e-03,-6.211600e+00
1.238716e+01,2.379554e+02,2.312124e-03,-6.648000e+00
1.278857e+01,2.438214e+02,2.483051e-03,-7.065000e+00
1.308133e+01,2.479264e+02,2.613511e-03,-7.388600e+00
1.325949e+01,2.503571e+02,2.695331e-03,-7.574600e+00
1.331930e+01,2.511621e+02,2.723215e-03,-7.646600e+00
1.325949e+01,2.503571e+02,2.695331e-03,-7.574600e+00
1.308133e+01,2.479264e+02,2.613511e-03,-7.388600e+00
1.278857e+01,2.438214e+02,2.483051e-03,-7.065000e+00
1.238716e+01,2.379554e+02,2.312124e-03,-6.648000e+00
1.188475e+01,2.301939e+02,2.110903e-03,-6.211600e+00
1.128998e+01,2.203366e+02,1.890536e-03,-5.674800e+00
1.061133e+01,2.080860e+02,1.662105e-03,-5.055200e+00
9.855246e+00,1.929867e+02,1.435710e-03,-4.388600e+00
9.022522e+00,1.743000e+02,1.219770e-03,-3.761500e+00
8.099342e+00,1.506973e+02,1.020553e-03,-3.063800e+00
7.025847e+00,1.192954e+02,8.415190e-04,-2.368400e+00
5.430537e+00,7.032539e+01,6.591858e-04,-1.495600e+00
5.898371e+00,7.931558e+01,6.533985e-04,-1.537600e+00
7.631115e+00,1.345458e+02,8.341310e-04,-2.370100e+00
8.797090e+00,1.699620e+02,1.011593e-03,-3.134800e+00
9.799801e+00,1.965820e+02,1.209062e-03,-3.795500e+00
1.070426e+01,2.176575e+02,1.423105e-03,-4.485200e+00
1.152548e+01,2.346870e+02,1.647513e-03,-5.140200e+00
1.226260e+01,2.485038e+02,1.873938e-03,-5.705200e+00
1.290861e+01,2.596212e+02,2.092370e-03,-6.269800e+00
1.345430e+01,2.683749e+02,2.291825e-03,-6.780300e+00
1.389029e+01,2.749908e+02,2.461251e-03,-7.208800e+00
1.420827e+01,2.796206e+02,2.590566e-03,-7.520600e+00
1.440178e+01,2.823620e+02,2.671667e-03,-7.682700e+00
1.446674e+01,2.832699e+02,2.699307e-03,-7.745700e+00
1.440178e+01,2.823620e+02,2.671667e-03,-7.682700e+00
1.420827e+01,2.796206e+02,2.590566e-03,-7.520600e+00
1.389029e+01,2.749908e+02,2.461251e-03,-7.208800e+00
1.345430e+01,2.683749e+02,2.291825e-03,-6.780300e+00
1.290861e+01,2.596212e+02,2.092370e-03,-6.269800e+00
1.226260e+01,2.485038e+02,1.873938e-03,-5.705200e+00
1.152548e+01,2.346870e+02,1.647513e-03,-5.140200e+00
1.070426e+01,2.176575e+02,1.423105e-03,-4.485200e+00
9.799801e+00,1.965820e+02,1.209062e-03,-3.795500e+00
8.797090e+00,1.699620e+02,1.011593e-03,-3.134800e+00
7.631115e+00,1.345458e+02,8.341310e-04,-2.370100e+00
5.898371e+00,7.931558e+01,6.533985e-04,-1.537600e+00
6.394850e+00,8.954396e+01,6.472147e-04,-1.579000e+00
8.273442e+00,1.518965e+02,8.262368e-04,-2.446900e+00
9.537560e+00,1.918799e+02,1.002019e-03,-3.177100e+00
1.062467e+01,2.219328e+02,1.197619e-03,-3.868700e+00
1.160526e+01,2.457262e+02,1.409637e-03,-4.555700e+00
1.249561e+01,2.649518e+02,1.631921e-03,-5.134700e+00
1.329477e+01,2.805503e+02,1.856203e-03,-5.818400e+00
1.399515e+01,2.931014e+02,2.072568e-03,-6.396600e+00
1.458677e+01,3.029840e+02,2.270135e-03,-6.885400e+00
1.505946e+01,3.104530e+02,2.437958e-03,-7.267300e+00
1.540421e+01,3.156799e+02,2.566049e-03,-7.651300e+00
1.561401e+01,3.187749e+02,2.646383e-03,-7.874000e+00
1.568444e+01,3.197999e+02,2.673761e-03,-7.949400e+00
1.561401e+01,3.187749e+02,2.646383e-03,-7.874000e+00
1.540421e+01,3.156799e+02,2.566049e-03,-7.651300e+00
1.505946e+01,3.104530e+02,2.437958e-03,-7.267300e+00
1.458677e+01,3.029840e+02,2.270135e-03,-6.885400e+00
1.399515e+01,2.931014e+02,2.072568e-03,-6.396600e+00
1.329477e+01,2.805503e+02,1.856203e-03,-5.818400e+00
1.249561e+01,2.649518e+02,1.631921e-03,-5.134700e+00
1.160526e+01,2.457262e+02,1.409637e-03,-4.555700e+00
1.062467e+01,2.219328e+02,1.197619e-03,-3.868700e+00
9.537560e+00,1.918799e+02,1.002019e-03,-3.177100e+00
8.273442e+00,1.518965e+02,8.262368e-04,-2.446900e+00
6.394850e+00,8.954396e+01,6.472147e-04,-1.579000e+00
6.922769e+00,1.011975e+02,6.404558e-04,-1.580000e+00
8.956446e+00,1.716649e+02,8.176082e-04,-2.512100e+00
1.032492e+01,2.168519e+02,9.915549e-04,-3.222600e+00
1.150178e+01,2.508160e+02,1.185112e-03,-3.946000e+00
1.256332e+01,2.777059e+02,1.394916e-03,-4.571800e+00
1.352717e+01,2.994336e+02,1.614878e-03,-5.276600e+00
1.439230e+01,3.170622e+02,1.836818e-03,-5.916700e+00
1.515051e+01,3.312467e+02,2.050924e-03,-6.481500e+00
1.579097e+01,3.424155e+02,2.246427e-03,-7.080800e+00
1.630268e+01,3.508566e+02,2.412498e-03,-7.580400e+00
1.667588e+01,3.567637e+02,2.539251e-03,-7.941100e+00
1.690300e+01,3.602614e+02,2.618746e-03,-8.148800e+00
1.697925e+01,3.614198e+02,2.645838e-03,-8.218800e+00
1.690300e+01,3.602614e+02,2.618746e-03,-8.148800e+00
1.667588e+01,3.567637e+02,2.539251e-03,-7.941100e+00
1.630268e+01,3.508566e+02,2.412498e-03,-7.580400e+00
1.579097e+01,3.424155e+02,2.246427e-03,-7.080800e+00
1.515051e+01,3.312467e+02,2.050924e-03,-6.481500e+00
1.439230e+01,3.170622e+02,1.836818e-03,-5.916700e+00
1.352717e+01,2.994336e+02,1.614878e-03,-5.276600e+00
1.256332e+01,2.777059e+02,1.394916e-03,-4.571800e+00
1.150178e+01,2.508160e+02,1.185112e-03,-3.946000e+00
1.032492e+01,2.168519e+02,9.915549e-04,-3.222600e+00
8.956446e+00,1.716649e+02,8.176082e-04,-2.512100e+00
6.922769e+00,1.011975e+02,6.404558e-04,-1.580000e+00
7.483683e+00,1.144756e+02,6.327377e-04,-1.562700e+00
9.682138e+00,1.941890e+02,8.077552e-04,-2.536700e+00
1.116149e+01,2.453049e+02,9.796057e-04,-3.298800e+00
1.243370e+01,2.837254e+02,1.170830e-03,-3.964500e+00
1.358126e+01,3.141436e+02,1.378106e-03,-4.700000e+00
1.462320e+01,3.387222e+02,1.595417e-03,-5.375600e+00
1.555844e+01,3.586638e+02,1.814683e-03,-6.070800e+00
1.637807e+01,3.747095e+02,2.026208e-03,-6.759400e+00
1.707042e+01,3.873437e+02,2.219356e-03,-7.336100e+00
1.762360e+01,3.968923e+02,2.383425e-03,-7.808000e+00
1.802704e+01,4.035744e+02,2.508650e-03,-8.134900e+00
1.827256e+01,4.075312e+02,2.587188e-03,-8.327800e+00
1.835499e+01,4.088415e+02,2.613953e-03,-8.385800e+00
1.827256e+01,4.075312e+02,2.587188e-03,-8.327800e+00
1.802704e+01,4.035744e+02,2.508650e-03,-8.134900e+00
1.762360e+01,3.968923e+02,2.383425e-03,-7.808000e+00
1.707042e+01,3.873437e+02,2.219356e-03,-7.336100e+00
1.637807e+01,3.747095e+02,2.026208e-03,-6.759400e+00
1.555844e+01,3.586638e+02,1.814683e-03,-6.070800e+00
1.462320e+01,3.387222e+02,1.595417e-03,-5.375600e+00
1.358126e+01,3.141436e+02,1.378106e-03,-4.700000e+00
1.243370e+01,2.837254e+02,1.170830e-03,-3.964500e+00
1.116149e+01,2.453049e+02,9.796057e-04,-3.298800e+00
9.682138e+00,1.941890e+02,8.077552e-04,-2.536700e+00
7.483683e+00,1.144756e+02,6.327377e-04,-1.562700e+00
8.079242e+00,1.295896e+02,6.238692e-04,-1.630300e+00
1.045265e+01,2.198274e+02,7.964337e-04,-2.590400e+00
1.204974e+01,2.776921e+02,9.658755e-04,-3.344600e+00
1.342319e+01,3.211852e+02,1.154420e-03,-4.071600e+00
1.466207e+01,3.556194e+02,1.358790e-03,-4.783700e+00
1.578693e+01,3.834431e+02,1.573056e-03,-5.534000e+00
1.679659e+01,4.060175e+02,1.789248e-03,-6.295200e+00
1.768145e+01,4.241817e+02,1.997808e-03,-6.950500e+00
1.842890e+01,4.384839e+02,2.188249e-03,-7.465300e+00
1.902610e+01,4.492933e+02,2.350019e-03,-7.868400e+00
1.946165e+01,4.568577e+02,2.473489e-03,-8.155700e+00
1.972671e+01,4.613368e+02,2.550925e-03,-8.312100e+00
1.981569e+01,4.628202e+02,2.577316e-03,-8.375500e+00
1.972671e+01,4.613368e+02,2.550925e-03,-8.312100e+00
1.946165e+01,4.568577e+02,2.473489e-03,-8.155700e+00
1.902610e+01,4.492933e+02,2.350019e-03,-7.868400e+00
1.842890e+01,4.384839e+02,2.188249e-03,-7.465300e+00
1.768145e+01,4.241817e+02,1.997808e-03,-6.950500e+00
1.679659e+01,4.060175e+02,1.789248e-03,-6.295200e+00
1.578693e+01,3.834431e+02,1.573056e-03,-5.534000e+00
1.466207e+01,3.556194e+02,1.358790e-03,-4.783700e+00
1.342319e+01,3.211852e+02,1.154420e-03,-4.071600e+00
1.204974e+01,2.776921e+02,9.658755e-04,-3.344600e+00
1.045265e+01,2.198274e+02,7.964337e-04,-2.590400e+00
8.079242e+00,1.295896e+02,6.238692e-04,-1.630300e+00
8.712401e+00,1.467628e+02,6.140522e-04,-1.674700e+00
1.127181e+01,2.489588e+02,7.839011e-04,-2.650100e+00
1.299406e+01,3.144917e+02,9.506766e-04,-3.391600e+00
1.447515e+01,3.637485e+02,1.136254e-03,-4.153100e+00
1.581111e+01,4.027459e+02,1.337408e-03,-4.936600e+00
1.702413e+01,4.342567e+02,1.548302e-03,-5.736200e+00
1.811291e+01,4.598227e+02,1.761093e-03,-6.441800e+00
1.906712e+01,4.803940e+02,1.966371e-03,-7.005500e+00
1.987315e+01,4.965916e+02,2.153815e-03,-7.467200e+00
2.051715e+01,5.088333e+02,2.313039e-03,-7.908700e+00
2.098683e+01,5.174002e+02,2.434566e-03,-8.240200e+00
2.127266e+01,5.224728e+02,2.510784e-03,-8.444200e+00
2.136862e+01,5.241528e+02,2.536759e-03,-8.517900e+00
2.127266e+01,5.224728e+02,2.510784e-03,-8.444200e+00
2.098683e+01,5.174002e+02,2.434566e-03,-8.240200e+00
2.051715e+01,5.088333e+02,2.313039e-03,-7.908700e+00
1.987315e+01,4.965916e+02,2.153815e-03,-7.467200e+00
1.906712e+01,4.803940e+02,1.966371e-03,-7.005500e+00
1.811291e+01,4.598227e+02,1.761093e-03,-6.441800e+00
1.702413e+01,4.342567e+02,1.548302e-03,-5.736200e+00
1.581111e+01,4.027459e+02,1.337408e-03,-4.936600e+00
1.447515e+01,3.637485e+02,1.136254e-03,-4.153100e+00
1.299406e+01,3.144917e+02,9.506766e-04,-3.391600e+00
1.127181e+01,2.489588e+02,7.839011e-04,-2.650100e+00
8.712401e+00,1.467628e+02,6.140522e-04,-1.674700e+00
9.384827e+00,1.662436e+02,6.031599e-04,-1.697800e+00
1.214177e+01,2.820048e+02,7.699958e-04,-2.674800e+00
1.399694e+01,3.562363e+02,9.338129e-04,-3.476000e+00
1.559234e+01,4.120313e+02,1.116098e-03,-4.258800e+00
1.703142e+01,4.562051e+02,1.313685e-03,-5.104700e+00
1.833805e+01,4.918986e+02,1.520838e-03,-5.848000e+00
1.951087e+01,5.208582e+02,1.729853e-03,-6.458000e+00
2.053873e+01,5.441600e+02,1.931490e-03,-7.039500e+00
2.140696e+01,5.625076e+02,2.115609e-03,-7.604500e+00
2.210066e+01,5.763743e+02,2.272009e-03,-8.026700e+00
2.260660e+01,5.860783e+02,2.391380e-03,-8.349200e+00
2.291449e+01,5.918243e+02,2.466246e-03,-8.568700e+00
2.301786e+01,5.937272e+02,2.491761e-03,-8.641900e+00
2.291449e+01,5.918243e+02,2.466246e-03,-8.568700e+00
2.260660e+01,5.860783e+02,2.391380e-03,-8.349200e+00
2.210066e+01,5.763743e+02,2.272009e-03,-8.026700e+00
2.140696e+01,5.625076e+02,2.115609e-03,-7.604500e+00
2.053873e+01,5.441600e+02,1.931490e-03,-7.039500e+00
1.951087e+01,5.208582e+02,1.729853e-03,-6.458000e+00
1.833805e+01,4.918986e+02,1.520838e-03,-5.848000e+00
1.703142e+01,4.562051e+02,1.313685e-03,-5.104700e+00
1.559234e+01,4.120313e+02,1.116098e-03,-4.258800e+00
1.399694e+01,3.562363e+02,9.338129e-04,-3.476000e+00
1.214177e+01,2.820048e+02,7.699958e-04,-2.674800e+00
9.384827e+00,1.662436e+02,6.031599e-04,-1.697800e+00
1.009323e+01,1.882731e+02,5.903720e-04,-1.707900e+00
1.305827e+01,3.193741e+02,7.536706e-04,-2.715900e+00
1.505348e+01,4.034423e+02,9.140146e-04,-3.511900e+00
1.676930e+01,4.666308e+02,1.092435e-03,-4.410800e+00
1.831701e+01,5.166582e+02,1.285832e-03,-5.196800e+00
1.972227e+01,5.570816e+02,1.488593e-03,-5.837100e+00
2.098362e+01,5.898787e+02,1.693178e-03,-6.522500e+00
2.208906e+01,6.162683e+02,1.890540e-03,-7.138200e+00
2.302283e+01,6.370472e+02,2.070755e-03,-7.689400e+00
2.376890e+01,6.527514e+02,2.223838e-03,-8.151900e+00
2.431302e+01,6.637412e+02,2.340679e-03,-8.480400e+00
2.464415e+01,6.702487e+02,2.413958e-03,-8.670500e+00
2.475532e+01,6.724038e+02,2.438931e-03,-8.733900e+00
2.464415e+01,6.702487e+02,2.413958e-03,-8.670500e+00
2.431302e+01,6.637412e+02,2.340679e-03,-8.480400e+00
